n,times
4776,0.00094878
4777,0.00088470
4778,0.00085628
4779,0.00094841
4780,0.00094277
4781,0.00093537
4782,0.00091139
4783,0.00090256
4784,0.00088577
4785,0.00092262
4786,0.00090818
4787,0.00105252
4788,0.00092504
4789,0.00088117
4790,0.00084741
4791,0.00094213
4792,0.00096911
4793,0.00090770
4794,0.00092992
4795,0.00089356
4796,0.00087255
4797,0.00090831
4798,0.00088250
4799,0.00089806
4800,0.00087578
4801,0.00089975
4802,0.00094682
4803,0.00090333
4804,0.00089680
4805,0.00097325
4806,0.00092353
4807,0.00087511
4808,0.00095677
4809,0.00090417
4810,0.00092236
4811,0.00091727
4812,0.00095529
4813,0.00090198
4814,0.00089953
4815,0.00089789
4816,0.00093433
4817,0.00092132
4818,0.00093850
4819,0.00090515
4820,0.00090311
4821,0.00093981
4822,0.00092780
4823,0.00091753
4824,0.00091657
4825,0.00090843
4826,0.00090088
4827,0.00090056
4828,0.00091042
4829,0.00087679
4830,0.00093065
4831,0.00089758
4832,0.00093656
4833,0.00095039
4834,0.00092245
4835,0.00094717
4836,0.00093779
4837,0.00091828
4838,0.00091029
4839,0.00091894
4840,0.00091442
4841,0.00089309
4842,0.00099267
4843,0.00096042
4844,0.00094599
4845,0.00091004
4846,0.00092004
4847,0.00093854
4848,0.00093408
4849,0.00091936
4850,0.00088410
4851,0.00089681
4852,0.00091212
4853,0.00091179
4854,0.00089800
4855,0.00088712
4856,0.00086453
4857,0.00094249
4858,0.00096121
4859,0.00092907
4860,0.00093358
4861,0.00091068
4862,0.00094856
4863,0.00093228
4864,0.00090131
4865,0.00093679
4866,0.00091193
4867,0.00088078
4868,0.00088349
4869,0.00092337
4870,0.00088012
4871,0.00092043
4872,0.00097817
4873,0.00093972
4874,0.00093896
4875,0.00090000
4876,0.00117327
4877,0.00087458
4878,0.00088192
4879,0.00091516
4880,0.00088699
4881,0.00094712
4882,0.00094583
4883,0.00090719
4884,0.00095453
4885,0.00094369
4886,0.00091777
4887,0.00093252
4888,0.00094187
4889,0.00087777
4890,0.00090297
4891,0.00092542
4892,0.00094292
4893,0.00090509
4894,0.00096461
4895,0.00113697
4896,0.00092059
4897,0.00083365
4898,0.00099807
4899,0.00099857
4900,0.00093178
4901,0.00091519
4902,0.00094150
4903,0.00092433
4904,0.00088620
4905,0.00090316
4906,0.00093484
4907,0.00098658
4908,0.00093667
4909,0.00098176
4910,0.00092468
4911,0.00091127
4912,0.00092208
4913,0.00091245
4914,0.00090994
4915,0.00092698
4916,0.00098564
4917,0.00089637
4918,0.00090566
4919,0.00095816
4920,0.00095042
4921,0.00092055
4922,0.00094762
4923,0.00095886
4924,0.00095514
4925,0.00094620
4926,0.00094255
4927,0.00090088
4928,0.00093586
4929,0.00091919
4930,0.00091958
4931,0.00095390
4932,0.00095661
4933,0.00092180
4934,0.00090876
4935,0.00096149
4936,0.00095410
4937,0.00090502
4938,0.00094968
4939,0.00091391
4940,0.00098095
4941,0.00096160
4942,0.00096315
4943,0.00092864
4944,0.00090275
4945,0.00089339
4946,0.00091972
4947,0.00096821
4948,0.00090754
4949,0.00094216
4950,0.00097746
4951,0.00097424
4952,0.00096630
4953,0.00093445
4954,0.00093353
4955,0.00089103
4956,0.00093527
4957,0.00092771
4958,0.00091334
4959,0.00094109
4960,0.00092883
4961,0.00090079
4962,0.00094208
4963,0.00093887
4964,0.00096143
4965,0.00095655
4966,0.00096295
4967,0.00097300
4968,0.00093943
4969,0.00092440
4970,0.00096346
4971,0.00097396
4972,0.00094503
4973,0.00091425
4974,0.00096870
4975,0.00093506
4976,0.00095612
4977,0.00094081
4978,0.00094209
4979,0.00095462
4980,0.00094832
4981,0.00093268
4982,0.00093500
4983,0.00094081
4984,0.00095505
4985,0.00104899
4986,0.00088081
4987,0.00089470
4988,0.00098461
4989,0.00093440
4990,0.00094745
4991,0.00095836
4992,0.00100346
4993,0.00094911
4994,0.00092303
4995,0.00095879
4996,0.00093955
4997,0.00089915
4998,0.00096739
4999,0.00093969
